,COORD.COOR2,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1,SM.SM1
15,-3.0,1.13737e-24,5.28303e-16,-1.05661e-15,1.05661e-15,-2.1132100000000007e-15,2.1132100000000007e-15,-2.1132100000000007e-15,1.50348e-20,3.81165e-21,1.29247e-25,2.1132100000000007e-15,1.65171e-20,1.69407e-20,-1.03398e-25,4.2264299999999995e-15,1.26793e-14,-2.11321e-14,-2.11321e-14,-1.69058e-14,1.69058e-14,8.45291e-15,-1.03398e-25,4.22643e-14,-2.45133e-13,5.57891e-13,1.35584e-11,2.0286900000000003e-12,9.65319e-12,-3.1317900000000003e-12,-1.56547e-11,-1.68635e-12,-6.58057e-12,-5.62117e-13,-2.50121e-11,-4.13346e-12,-7.00321e-11,8.96217e-12,-5.11104e-11,-1.99034e-11,-1.0909e-11,-1.04366e-10,-2.37121e-10,-1.06969e-11,-2.6374800000000003e-10,4.20919e-11,-2.38213e-12,-5.4995e-11,1.18204e-11,-3.9568099999999996e-12,-9.25802e-12,4.23489e-12,-1.1347999999999999e-11,7.43854e-13,3.12757e-13,4.79278e-12,1.09888e-13,-6.62283e-11,-5.917e-14,-1.3801e-10,-1.08535e-11,-1.22651e-11,-1.3947299999999999e-12,-9.80534e-12,-2.24678e-11,1.68381e-11,5.8325e-13,-1.17072e-11,-3.17828e-12,1.49531e-11,1.12085e-11,7.827369999999999e-12,2.78945e-11,-2.0286900000000003e-12,1.33978e-11,1.75313e-11,1.9188e-12,5.1309e-12,2.76832e-12,1.20454e-12,-1.34401e-12,-4.2273800000000005e-15,1.31231e-12,-9.21364e-13
16,-3.2,7.23783e-25,5.28303e-16,-7.75482e-26,1.05661e-15,0.0,0.0,2.11322e-15,2.1132100000000007e-15,2.11322e-15,-2.11322e-15,1.99053e-20,8.45287e-15,-4.2264299999999995e-15,-4.22644e-15,8.45281e-15,1.26793e-14,-2.95849e-14,5.75982e-20,-2.11322e-14,1.26793e-14,8.45291e-15,2.9909e-20,1.01435e-13,-2.1132199999999997e-13,1.79201e-12,1.6145e-12,2.51051e-12,5.75219e-12,-1.1255e-11,-1.15804e-12,1.5172899999999999e-12,-1.65677e-12,-3.4868099999999998e-12,-2.78311e-11,3.1444700000000002e-12,-6.72828e-11,-2.3013e-12,-6.49498e-11,-2.3034099999999998e-12,-1.16248e-11,-8.6473e-12,-2.1639e-10,-1.14198e-11,-2.41997e-10,-9.99078e-12,1.31839e-12,1.51467e-10,1.51845e-11,-1.68821e-11,-4.120780000000001e-12,-1.49764e-11,-2.11745e-12,5.7437300000000014e-12,3.63474e-13,5.143580000000001e-12,5.47747e-12,-8.21789e-11,-1.35246e-13,-1.41307e-10,-9.25591e-12,-6.9736300000000004e-12,-2.0456e-12,-1.04985e-11,-2.34821e-11,1.79539e-11,3.38116e-13,-1.15889e-11,-5.95083e-12,1.50377e-11,1.20115e-11,1.55533e-12,3.82831e-11,-2.93315e-12,-1.22313e-11,-4.2264499999999996e-13,8.537410000000001e-12,3.24591e-12,-2.8951099999999998e-12,1.6483099999999999e-12,-9.34043e-13,2.11321e-14,-1.2468e-12,-1.1411300000000005e-13
17,-3.4,1.86116e-24,-5.16988e-26,-2.58494e-25,-7.76516e-23,5.16988e-26,1.29247e-26,2.11322e-15,2.58494e-26,-1.03398e-25,-4.22644e-15,2.81638e-20,4.2264299999999995e-15,-4.2264299999999995e-15,-4.22644e-15,1.26792e-14,3.381140000000001e-14,-2.53586e-14,7.18495e-14,-1.26793e-14,1.26792e-14,1.55096e-25,-8.45282e-15,1.52152e-13,-2.02869e-13,4.22652e-14,-1.03548e-11,2.86975e-12,3.00923e-12,-8.03024e-12,1.30512e-11,-1.56379e-13,1.76243e-12,-1.5130700000000001e-12,-3.03501e-11,5.03792e-12,-6.40433e-11,3.45892e-11,-6.04423e-11,1.52796e-11,-1.23552e-11,-1.56975e-10,-1.8869e-10,-1.21368e-11,-3.37162e-10,-6.21789e-11,7.226689999999999e-12,1.138e-10,1.24094e-11,-1.39648e-11,1.0228e-12,-3.28711e-11,8.004880000000001e-12,3.1148900000000007e-12,4.2264399999999994e-13,5.53241e-12,-3.46569e-13,-9.05726e-11,-2.02868e-13,-1.4501800000000002e-10,-7.88654e-12,-1.25948e-12,-1.74975e-12,-1.11747e-11,-2.45134e-11,1.91542e-11,5.66343e-13,-1.34485e-11,-8.97696e-12,1.5435e-11,1.27977e-11,-4.1672699999999995e-12,3.12926e-11,-3.91368e-12,-1.00927e-11,1.36937e-11,-4.58146e-12,1.9610700000000002e-12,-3.4656800000000002e-12,7.43853e-13,8.70648e-13,1.6905700000000005e-14,-1.6588799999999999e-12,6.93137e-13
18,-3.6,1.34417e-24,0.0,-1.05661e-15,8.27181e-25,-2.1132100000000007e-15,-2.11322e-15,-8.94803e-22,2.1132300000000002e-15,2.11322e-15,-2.1132100000000007e-15,2.11322e-15,5.33531e-23,-3.18908e-19,-4.22644e-15,-1.99053e-20,2.9585e-14,-2.53586e-14,9.72082e-14,-1.26793e-14,2.9585e-14,0.0,-8.45285e-15,1.43699e-13,-1.94416e-13,-1.72439e-12,-8.537410000000001e-12,3.1487e-12,8.74873e-13,7.16804e-12,4.56878e-12,-1.83005e-12,4.2856099999999995e-12,2.78945e-13,-3.26915e-11,1.9314799999999998e-12,-7.54969e-11,2.86024e-11,-5.53262e-11,3.6321e-11,-1.30803e-11,-7.18289e-11,-2.3196e-10,-1.28603e-11,-3.1565800000000006e-10,-2.77027e-11,1.66094e-11,-1.75085e-10,9.64196e-12,5.42142e-12,-2.89722e-12,-1.45876e-11,-7.7851e-12,-7.658310000000001e-12,4.69135e-13,6.01e-12,-1.83005e-11,-9.20857e-11,-1.7751e-13,-1.48247e-10,-6.36502e-12,-7.6245e-12,-4.3109700000000004e-13,-1.18509e-11,-2.54854e-11,2.03038e-11,7.35401e-13,-1.49954e-11,-1.4877100000000001e-12,1.5959e-11,1.36007e-11,-1.04647e-11,2.51051e-11,-5.09709e-12,2.02616e-11,6.21794e-11,2.0202400000000007e-12,1.0228e-12,9.34044e-13,-7.18495e-14,1.28484e-12,-1.2679000000000001e-14,-2.11368e-15,-9.002319999999998e-13
19,-3.8,2.74004e-24,6.720840000000001e-25,-1.05661e-15,-1.05661e-15,-2.1132100000000007e-15,-2.11322e-15,5.16988e-26,-2.1132100000000007e-15,9.317360000000002e-21,2.1132100000000007e-15,2.1132100000000007e-15,-4.2264299999999995e-15,4.2261099999999996e-15,-4.22644e-15,-4.2264299999999995e-15,2.11322e-14,-2.53586e-14,8.4529e-14,-1.26793e-14,4.22643e-14,1.01242e-21,-8.45289e-15,1.7751e-13,-1.77511e-13,-5.15626e-13,7.37937e-12,3.38115e-12,-1.0862e-12,9.88565e-12,-3.11066e-12,1.33133e-12,6.33543e-12,2.25692e-12,-3.49146e-11,-6.846840000000002e-13,-8.63018e-11,-2.15316e-11,-6.72511e-11,2.35709e-11,-1.37975e-11,1.12423e-11,-3.51577e-10,-1.35848e-11,-2.94336e-10,3.2891e-12,5.330069999999999e-12,-2.12398e-10,1.30217e-11,8.29355e-12,-6.48336e-12,-3.25182e-11,-2.35751e-11,-1.04985e-11,4.9872e-13,6.65242e-12,-2.41414e-11,-9.47484e-11,-1.69057e-13,-1.59413e-10,-4.26025e-12,-1.34654e-11,-1.26794e-13,-1.25441e-11,-2.63476e-11,2.13689e-11,9.80534e-13,-1.63901e-11,-4.56456e-12,1.6593e-11,1.43614e-11,-4.58146e-12,3.80633e-11,-6.720039999999999e-12,2.41076e-11,7.54335e-11,8.59658e-12,3.12757e-13,-1.01434e-13,-9.594e-13,3.84606e-13,-1.69054e-14,1.65676e-12,-1.09888e-13
20,-4.0,2.27475e-24,8.27181e-25,-1.05661e-15,1.05661e-15,-3.1019299999999997e-25,-6.462349999999999e-27,2.1132100000000007e-15,-2.11322e-15,-2.1132100000000007e-15,-8.682090000000001e-21,2.1132100000000007e-15,0.0,-1.8094599999999998e-25,-7.88251e-22,8.45287e-15,2.95851e-14,-1.26793e-14,8.030239999999999e-14,-1.26793e-14,4.22644e-14,1.01252e-21,-8.45289e-15,1.77511e-13,-1.43699e-13,6.00155e-13,8.22465e-12,3.58825e-12,-3.24591e-12,6.63551e-13,-1.1534000000000002e-11,-4.01511e-13,8.241560000000001e-12,-6.67778e-13,-3.70448e-11,-3.3050800000000003e-12,-9.7728e-11,-2.75627e-11,-7.84512e-11,-2.53893e-11,-1.45255e-11,-1.43796e-10,-3.95044e-10,-1.43078e-11,-3.89848e-10,3.68573e-11,-2.87517e-11,-5.19166e-12,1.62227e-11,-4.73309e-12,-1.03949e-11,-5.17464e-11,-1.3495e-11,-5.95083e-12,5.28305e-13,7.50616e-12,-1.89936e-11,-9.81295e-11,-1.69058e-13,-1.7893099999999998e-10,-1.01942e-11,-1.98643e-11,-7.438550000000001e-13,-1.32541e-11,-2.69309e-11,2.24339e-11,7.10043e-13,-1.7675e-11,-7.404719999999999e-12,1.73369e-11,1.50884e-11,7.523060000000002e-13,3.25182e-11,-3.26281e-12,2.2062e-12,5.55777e-11,-4.63218e-12,-3.12757e-13,-1.14114e-12,-5.15623e-13,-4.37437e-13,1.6906299999999995e-14,1.2468e-12,6.84683e-13
21,-4.2,-1.08567e-24,1.55096e-25,-4.44692e-21,2.11322e-15,-7.75482e-23,-2.13258e-25,-7.6233e-21,2.1132100000000007e-15,-2.06795e-25,-4.2264299999999995e-15,-5.16988e-26,-1.56701e-20,4.2264299999999995e-15,-7.88251e-22,4.226420000000001e-15,2.95851e-14,-2.11322e-14,7.18495e-14,-1.69058e-14,4.22645e-14,-8.45285e-15,-8.45285e-15,1.77511e-13,-1.0988699999999997e-13,1.8342799999999997e-12,-5.83249e-12,3.77844e-12,-6.02268e-12,-8.630389999999999e-12,2.77677e-12,-2.18507e-12,1.02914e-11,-3.61361e-12,-3.91115e-11,-6.44955e-12,-9.44884e-11,9.26225e-12,-9.03951e-11,-3.72128e-11,-1.52633e-11,-6.07223e-11,-3.67727e-10,-1.50274e-11,-3.68563e-10,-1.73937e-11,-4.00783e-11,-7.19536e-11,1.97338e-11,-1.77267e-11,-5.25135e-12,-3.76724e-11,-4.37014e-12,-2.17239e-12,5.74796e-13,8.71915e-12,-1.54857e-11,-1.01992e-10,-1.69058e-13,-1.90105e-10,-1.61112e-11,-1.42008e-11,-1.29329e-12,-1.39473e-11,-2.70999e-11,2.3499000000000004e-11,3.71927e-13,-1.89514e-11,8.452879999999999e-13,1.81061e-11,1.58153e-11,-7.37937e-12,2.69731e-11,2.02868e-13,-1.94332e-11,3.75815e-11,1.76665e-12,-9.55176e-13,3.25436e-12,1.34401e-12,-1.3419e-12,1.6906299999999995e-14,-1.3059700000000001e-12,-9.17138e-13
22,-4.4,-2.63664e-24,-5.28305e-16,-3.81165e-21,-1.05661e-15,-7.734139999999998e-23,-3.51552e-23,-7.6233e-21,-2.11322e-15,2.1132100000000007e-15,-2.1132100000000007e-15,2.1132100000000007e-15,-8.45287e-15,8.452859999999999e-15,1.03398e-25,-4.22645e-15,2.11322e-14,-3.38116e-14,6.7623e-14,-1.69058e-14,4.64909e-14,-8.45285e-15,-8.45285e-15,2.1132199999999997e-13,-1.60605e-13,9.29817e-14,-5.32532e-12,3.9601800000000014e-12,-9.94482e-12,-6.13679e-12,1.74298e-11,7.90345e-13,1.28146e-11,-1.6694400000000002e-12,-4.11613e-11,-4.640630000000001e-12,-9.17835e-11,-2.07096e-12,-8.53255e-11,-1.41501e-11,-1.59902e-11,2.46539e-11,-3.47521e-10,-1.57461e-11,-3.4753e-10,-7.29972e-11,-3.07542e-11,-1.45941e-10,1.72673e-11,-1.47648e-11,-1.0988699999999997e-13,-2.53903e-11,5.70147e-12,1.62295e-12,6.08607e-13,1.04647e-11,-1.28399e-11,-1.0614299999999998e-10,-1.69057e-13,-1.93393e-10,-1.40149e-11,-8.94315e-12,-1.8342799999999997e-12,-1.46573e-11,-2.66012e-11,2.44626e-11,6.08608e-13,-2.03376e-11,-8.791e-13,1.88246e-11,1.65846e-11,-2.72183e-12,3.9922999999999996e-11,-1.43699e-12,-1.47165e-11,1.74721e-11,8.004880000000001e-12,-1.6905799999999999e-12,2.67111e-12,1.7793299999999999e-12,-9.25591e-13,-2.11321e-14,-1.72228e-12,-1.26794e-13
23,-4.6,-1.49926e-24,0.0,-2.1132100000000007e-15,-1.05661e-15,-4.67357e-23,-3.49484e-23,-7.6233e-21,2.5411e-21,2.1132100000000007e-15,-4.1359e-25,2.1132100000000007e-15,-8.45285e-15,-1.60936e-20,5.16988e-26,-4.226420000000001e-15,2.11322e-14,-2.9585e-14,5.91702e-14,-1.26793e-14,5.07173e-14,0.0,-8.45285e-15,2.02869e-13,-2.87398e-13,-1.63141e-12,9.85606e-12,4.14191e-12,-1.01434e-13,8.65575e-12,1.01096e-11,-1.23835e-12,1.6238e-11,8.87551e-14,-4.32069e-11,2.50205e-12,-1.04911e-10,-1.47608e-11,-8.08497e-11,6.9334800000000005e-12,-1.67061e-11,-1.23362e-10,-3.2737000000000003e-10,-1.64712e-11,-4.43539e-10,-4.3841e-11,-2.49022e-11,3.83819e-11,1.50406e-11,4.7585e-12,-4.0235699999999996e-12,-1.21447e-11,-1.01054e-11,6.20442e-12,6.46645e-13,1.30174e-11,-1.05407e-11,-1.1042e-10,-1.43698e-13,-1.97138e-10,-1.25187e-11,-1.67283e-11,-2.4513400000000003e-12,-1.53673e-11,-2.49783e-11,2.53417e-11,8.452879999999999e-13,-2.1892999999999998e-11,-1.27977e-11,1.95515e-11,1.73453e-11,1.8173700000000002e-12,3.36932e-11,-2.64575e-12,1.72523e-11,3.01599e-11,-5.6887900000000004e-12,-2.6542e-12,-2.99232e-12,8.875530000000001e-13,8.854389999999999e-13,-1.26793e-14,-8.241610000000001e-14,6.677770000000001e-13
24,-4.8,-2.37814e-24,5.28305e-16,6.564510000000001e-21,-1.03398e-25,-4.5908499999999996e-23,4.1359e-25,2.11322e-15,2.11322e-15,-1.03398e-24,2.11322e-15,2.1131999999999997e-15,1.52466e-20,-4.22644e-15,0.0,4.2264600000000004e-15,2.9585e-14,-2.11322e-14,5.49437e-14,-1.26793e-14,5.07172e-14,3.74765e-22,-8.45285e-15,1.94416e-13,-3.212090000000001e-13,-3.4656799999999996e-13,1.03886e-11,4.34478e-12,9.74195e-12,1.11832e-11,4.50961e-12,-3.48259e-12,2.11576e-11,2.0202400000000007e-12,-4.52525e-11,4.184180000000001e-12,-1.02231e-10,1.77236e-11,-9.47124e-11,3.02286e-11,-1.74399e-11,-2.7587e-11,-3.0023900000000003e-10,-1.71924e-11,-4.22682e-10,-2.11704e-11,-2.12598e-11,-4.17012e-11,1.93093e-11,7.84736e-12,-7.61393e-12,-3.31818e-11,-2.59123e-11,3.4065099999999998e-12,7.14268e-13,1.6817e-11,-7.96261e-12,-1.14739e-10,-1.60605e-13,-2.00426e-10,-1.11494e-11,-1.1479000000000001e-11,-2.14703e-12,-1.60774e-11,-2.1707e-11,2.61194e-11,1.05661e-12,-2.37272e-11,-1.45051e-11,2.02193e-11,1.80554e-11,-6.7961199999999995e-12,2.66942e-11,-3.61783e-12,2.2061999999999997e-11,7.76144e-11,-1.6905700000000005e-14,-3.99821e-12,-3.58402e-12,8.87557e-14,1.29329e-12,8.45333e-15,1.54688e-12,-9.42495e-13
25,-5.0,-3.77401e-24,-2.06795e-25,1.05661e-15,-2.06795e-25,1.20148e-22,4.1359e-25,2.11322e-15,-6.23487e-22,-8.27181e-25,2.11322e-15,-2.1132300000000002e-15,4.22644e-15,4.22645e-15,-1.03398e-25,4.22644e-15,3.80379e-14,-2.11322e-14,5.07172e-14,-1.69058e-14,5.91701e-14,3.74609e-22,-8.45288e-15,1.94416e-13,-3.04304e-13,8.53741e-13,-3.677e-12,4.56878e-12,5.84517e-12,1.91035e-12,-5.11399e-13,-1.20454e-12,9.50527e-12,-9.29817e-13,-4.73235e-11,7.4808e-13,-9.90255e-11,3.57557e-12,-9.0169e-11,1.89345e-11,-1.81724e-11,7.85838e-11,-3.44025e-10,-1.79106e-11,-4.0199900000000005e-10,-4.4641800000000004e-13,-1.90261e-11,-1.22075e-10,1.70853e-11,-4.855919999999999e-12,-1.15403e-11,-5.42675e-11,-1.58407e-11,-7.32865e-12,7.64986e-13,2.25946e-11,-4.43776e-12,-1.1905e-10,-2.19775e-13,-2.11618e-10,-9.59402e-12,-5.7902199999999995e-12,-8.62195e-13,-1.67874e-11,-2.8351e-11,2.6728000000000003e-11,7.94571e-13,-2.35835e-11,-6.25513e-12,2.07603e-11,1.8739999999999998e-11,-2.40062e-12,3.70828e-11,-4.53074e-12,6.846840000000002e-13,9.01246e-11,5.0886400000000004e-12,-5.9339199999999994e-12,7.987970000000001e-13,-7.987970000000001e-13,3.88833e-13,-4.2269e-15,1.08619e-12,-1.47923e-13
26,-5.2,1.55096e-25,5.16988e-26,1.29247e-25,1.05661e-15,1.19321e-22,0.0,0.0,-6.23281e-22,-2.1132100000000007e-15,-2.1132100000000007e-15,-2.1132100000000007e-15,-4.2264299999999995e-15,1.99053e-20,-3.1019299999999997e-25,-4.22644e-15,3.8038099999999996e-14,-2.53586e-14,2.53586e-14,-1.26793e-14,7.18495e-14,2.58494e-25,-8.45288e-15,2.1132199999999997e-13,-3.212090000000001e-13,2.19775e-12,-2.82326e-12,4.80546e-12,3.11911e-12,-7.269480000000001e-12,-5.9719599999999995e-12,8.495149999999999e-13,-2.1259e-12,-3.86719e-12,-4.94747e-11,-2.39217e-12,-1.10477e-10,-1.09803e-11,-8.49705e-11,-2.91339e-11,-1.89059e-11,-3.65693e-11,-4.64194e-10,-1.86315e-11,-4.98526e-10,2.25161e-11,-1.76509e-11,6.15571e-11,1.46337e-11,-1.73666e-11,-6.4136199999999995e-12,-4.11381e-11,-6.69891e-12,-9.911e-12,8.0725e-13,3.14405e-11,8.11476e-13,-1.23218e-10,-2.70492e-13,-2.31195e-10,-7.4808e-12,-1.22144e-11,-6.001569999999999e-13,-1.75482e-11,-4.58991e-11,2.92639e-11,5.07173e-13,-2.12675e-11,-9.12911e-12,2.11576e-11,1.94416e-11,2.0625e-12,4.66092e-11,-5.50283e-12,-2.07265e-11,6.97194e-11,-1.0414e-11,-8.85017e-12,-2.53588e-13,-3.4656799999999996e-13,-4.24757e-13,-4.2273800000000005e-15,-1.54688e-12,6.466470000000002e-13
27,-5.4,1.60266e-24,0.0,1.05661e-15,1.05661e-15,3.1184699999999997e-22,-6.462349999999999e-27,4.22645e-15,2.06795e-25,0.0,-4.2264299999999995e-15,-3.81165e-21,-4.2264299999999995e-15,-4.2264299999999995e-15,-1.55096e-25,-4.22644e-15,3.8038e-14,-1.6905700000000005e-14,5.49437e-14,-1.26794e-14,7.6076e-14,-8.45285e-15,5.16988e-26,2.1132199999999997e-13,-3.38115e-13,6.59323e-13,1.30851e-11,5.0886400000000004e-12,1.01435e-12,-4.46735e-12,-1.30217e-11,3.08953e-12,2.8613e-12,-1.88922e-12,-5.17316e-11,-5.84094e-12,-1.2132200000000002e-10,2.01284e-11,-9.67137e-11,-4.04122e-11,-1.96318e-11,-1.42396e-10,-5.083440000000001e-10,-1.93555e-11,-4.78525e-10,5.23432e-11,-1.6737000000000002e-11,-1.34776e-11,1.81689e-11,-1.36733e-11,-1.28695e-12,-2.90547e-11,3.41074e-12,-4.85195e-12,8.53741e-13,-6.9144600000000004e-12,-5.01256e-12,-1.27098e-10,-2.78946e-13,-2.42429e-10,-1.32879e-11,-1.81314e-11,-1.24257e-12,-1.83428e-11,-5.25093e-11,3.17659e-11,7.35401e-13,-2.11407e-11,-1.22736e-11,2.1259e-11,2.00925e-11,-6.5509800000000004e-12,5.68794e-11,-6.720039999999999e-12,-1.60267e-11,5.11653e-11,-7.531519999999999e-12,-1.32879e-11,-1.3271e-12,1.5342e-12,-1.3207600000000001e-12,2.53589e-14,-2.09632e-12,-9.5095e-13
28,-5.6,-1.3958700000000002e-24,1.55096e-25,2.1132100000000007e-15,1.03398e-25,-2.1132100000000007e-15,-1.29247e-26,-2.1132100000000007e-15,1.55096e-25,2.1132100000000007e-15,-4.2264299999999995e-15,-3.81165e-21,-5.16988e-25,8.27181e-25,2.58494e-25,-4.22645e-15,4.22645e-14,-1.6905700000000005e-14,1.26793e-13,-1.69058e-14,8.030239999999999e-14,-8.45285e-15,-8.45289e-15,2.02869e-13,-4.05738e-13,-1.7582e-12,1.48433e-11,5.4521099999999995e-12,-8.621940000000001e-13,1.08366e-11,2.12167e-12,7.861189999999999e-13,6.40306e-12,-6.762310000000002e-14,-5.41365e-11,-4.1503699999999994e-12,-1.3281799999999994e-10,4.84139e-12,-1.07633e-10,-1.70621e-11,-2.0359000000000002e-11,-2.58956e-10,-4.819419999999999e-10,-2.00801e-11,-4.59012e-10,-2.02407e-12,-1.60018e-11,-8.19914e-11,2.13917e-11,6.9822600000000006e-12,-5.22177e-12,-1.53695e-11,-1.22989e-11,-2.07095e-13,8.706469999999999e-13,-4.808e-11,-2.2958000000000003e-11,-1.30563e-10,-2.6204e-13,-2.45818e-10,-1.89852e-11,-2.4581e-11,-1.79201e-12,-1.91711e-11,-4.92127e-11,3.23238e-11,9.63628e-13,-2.30172e-11,-4.81814e-12,2.09462e-11,2.06927e-11,-2.05405e-12,4.96438e-11,-8.376810000000001e-12,1.56463e-11,3.04135e-11,1.42938e-11,-2.0084e-11,3.03036e-12,2.0117799999999997e-12,-9.04459e-13,1.6905700000000005e-14,-6.67779e-13,-1.47926e-13
29,-5.8,-2.8951299999999998e-24,0.0,2.11322e-15,3.1019299999999997e-25,-2.1132100000000007e-15,-6.462349999999999e-27,-2.1132300000000002e-15,1.55096e-25,-4.1359e-25,-7.6233e-21,-2.1132100000000007e-15,-4.1359e-25,3.1019299999999997e-25,2.84343e-25,-4.22644e-15,3.80379e-14,-2.11322e-14,1.39472e-13,-2.11322e-14,8.45288e-14,-8.45288e-15,-8.45289e-15,2.19775e-13,-4.64908e-13,-8.96005e-13,2.76409e-12,5.90011e-12,-2.87398e-12,1.4222000000000001e-11,1.72101e-11,-1.34401e-12,9.12911e-12,1.99911e-12,-5.67696e-11,2.99232e-12,-1.29631e-10,-1.07817e-11,-1.19133e-10,4.04365e-12,-2.1096e-11,-1.55649e-10,-4.63194e-10,-2.07994e-11,-5.57181e-10,-5.43037e-11,-1.52094e-11,1.22601e-10,2.47932e-11,1.18315e-11,-8.837489999999997e-12,-3.52337e-11,-2.79156e-11,4.96607e-12,8.57968e-13,3.70659e-12,-2.86806e-11,-1.33293e-10,-2.53586e-13,-2.4974900000000003e-10,-1.65761e-11,-1.9019e-11,-2.3330000000000003e-12,-2.00671e-11,-4.75221e-11,3.31184e-11,1.21721e-12,-2.45387e-11,-8.047139999999999e-12,2.32032e-11,2.12421e-11,2.6373e-12,4.30167e-11,-4.93648e-12,1.98558e-11,4.23236e-11,1.72354e-11,-1.27216e-11,2.40907e-12,1.17495e-12,9.12913e-13,-1.6906e-14,6.31853e-13,6.550989999999999e-13
30,-6.0,1.2407700000000002e-24,2.06795e-25,1.05661e-15,-1.05661e-15,-6.236419999999998e-22,-6.462349999999999e-27,2.1132100000000007e-15,1.03398e-25,2.11322e-15,0.0,1.27055e-20,-1.03398e-25,-5.16988e-25,-4.2264299999999995e-15,3.81165e-21,3.803780000000001e-14,-1.26793e-14,1.26793e-13,-2.53587e-14,8.030239999999999e-14,-8.45288e-15,-8.45285e-15,2.19775e-13,-4.3955e-13,1.1834e-13,-9.41651e-12,6.49604e-12,-5.40562e-12,6.33121e-12,9.98708e-12,1.47503e-12,1.14832e-11,-7.43854e-13,-5.98084e-11,4.80124e-12,-1.26996e-10,1.91817e-11,-1.13379e-10,2.70725e-11,-2.18185e-11,-6.44522e-11,-4.45269e-10,-2.15232e-11,-5.39852e-10,-1.77285e-11,-1.41026e-11,8.15122e-11,2.20559e-11,1.8702e-12,-1.27934e-11,-5.41344e-11,-1.74721e-11,2.59081e-12,8.495149999999999e-13,5.46817e-11,-2.31609e-11,-1.34959e-10,-2.45134e-13,-2.53324e-10,-1.4539000000000002e-11,-1.39642e-11,-2.99232e-12,-2.10646e-11,-4.67529e-11,3.40651e-11,1.0058899999999999e-12,-2.58912e-11,-1.11916e-11,2.82749e-11,2.16309e-11,-5.494369999999999e-12,5.52818e-11,-1.50461e-12,-2.52741e-12,8.87637e-11,1.87654e-12,1.02618e-11,-3.34734e-12,4.3955e-13,1.3419e-12,-1.26793e-14,2.05405e-12,-9.12911e-13
